timestamp,lane,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-05 13:17:10,2,248,2.9,0,9,0,1,0,0,0,False,10
2025-12-05 13:17:11,2,249,2.24,1,8,0,1,0,0,0,False,10
2025-12-05 13:17:11,2,250,2.07,0,8,0,1,0,0,0,False,9
2025-12-05 13:17:12,2,251,2.81,0,9,0,1,0,0,0,False,10
2025-12-05 13:17:12,2,252,3.19,0,9,0,1,1,0,0,False,11
2025-12-05 13:17:12,2,253,2.84,0,9,0,1,1,0,0,False,11
2025-12-05 13:17:13,2,254,1.93,0,10,0,1,1,0,0,False,12
2025-12-05 13:17:13,2,255,2.32,0,9,0,1,1,0,0,False,11
2025-12-05 13:17:14,2,256,2.02,0,12,0,1,3,0,0,False,16
2025-12-05 13:17:14,2,257,2.1,0,9,0,1,1,0,0,False,11
2025-12-05 13:17:15,2,258,1.26,0,12,0,1,1,0,0,False,14
2025-12-05 13:17:16,2,259,2.16,1,9,0,1,0,0,0,False,11
2025-12-05 13:17:16,2,260,2.01,1,8,0,1,2,0,0,False,12
2025-12-05 13:17:17,2,261,2.26,3,12,0,1,2,0,0,False,18
2025-12-05 13:17:17,2,262,2.16,0,8,0,1,1,0,0,False,10
2025-12-05 13:17:18,2,263,2.31,0,8,0,2,1,0,0,False,11
2025-12-05 13:17:18,2,264,1.96,0,8,0,0,0,0,0,False,8
2025-12-05 13:17:19,2,265,2.59,0,9,0,0,1,0,0,False,10
2025-12-05 13:17:19,2,266,2.91,0,9,0,2,0,0,0,False,11
2025-12-05 13:17:19,2,267,2.19,0,9,0,2,0,0,0,False,11
2025-12-05 13:17:20,2,268,2.28,1,8,0,1,0,0,0,False,10
2025-12-05 13:17:20,2,269,2.21,0,11,0,5,0,0,0,False,16
2025-12-05 13:17:21,2,270,2.51,1,19,0,3,0,0,0,False,23
2025-12-05 13:17:21,2,271,2.06,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:22,2,272,2.25,0,8,0,1,0,0,0,False,9
2025-12-05 13:17:22,2,273,2.63,0,8,0,1,0,0,0,False,9
2025-12-05 13:17:23,2,274,3.7,2,8,0,0,0,0,0,False,10
2025-12-05 13:17:23,2,275,4.07,0,8,0,0,0,0,0,False,8
2025-12-05 13:17:23,2,276,4.05,0,8,0,0,0,0,0,False,8
2025-12-05 13:17:23,2,277,4.03,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:24,2,278,3.92,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:24,2,279,4.07,0,12,0,0,0,0,0,False,12
2025-12-05 13:17:24,2,280,4.32,1,11,0,0,0,0,0,False,12
2025-12-05 13:17:24,2,281,4.27,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:25,2,282,3.23,1,10,0,0,0,0,0,False,11
2025-12-05 13:17:25,2,283,3.07,1,9,0,1,0,0,0,False,11
2025-12-05 13:17:25,2,284,2.68,1,10,0,0,0,0,0,False,11
2025-12-05 13:17:26,2,285,3.19,1,10,0,0,0,0,0,False,11
2025-12-05 13:17:26,2,286,3.01,1,10,0,0,0,0,0,False,11
2025-12-05 13:17:26,2,287,3.06,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:27,2,288,2.59,1,11,0,0,0,0,0,False,12
2025-12-05 13:17:27,2,289,2.33,1,8,0,0,0,0,0,False,9
2025-12-05 13:17:28,2,290,2.14,2,11,0,0,0,0,0,False,13
2025-12-05 13:17:28,2,291,2.57,2,13,0,0,0,0,0,False,15
2025-12-05 13:17:29,2,292,1.95,0,15,0,0,0,0,0,False,15
2025-12-05 13:17:29,2,293,2.16,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:30,2,294,2.08,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:30,2,295,2.77,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:31,2,296,2.09,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:31,2,297,2.09,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:32,2,298,2.06,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:32,2,299,2.1,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:33,2,300,2.49,0,19,0,0,0,0,0,False,19
2025-12-05 13:17:33,2,301,2.2,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:34,2,302,2.07,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:34,2,303,2.08,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:35,2,304,2.51,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:35,2,305,2.1,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:36,2,306,2.05,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:36,2,307,2.04,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:37,2,308,2.08,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:37,2,309,2.61,0,12,0,0,0,0,0,False,12
2025-12-05 13:17:38,2,310,2.41,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:38,2,311,2.19,0,12,0,0,0,0,0,False,12
2025-12-05 13:17:39,2,312,2.08,0,12,0,0,0,0,0,False,12
2025-12-05 13:17:39,2,313,2.32,0,15,0,0,0,0,0,False,15
2025-12-05 13:17:39,2,314,2.38,0,17,0,0,0,0,0,False,17
2025-12-05 13:17:40,2,315,2.24,0,15,0,0,0,0,0,False,15
2025-12-05 13:17:40,2,316,2.74,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:41,2,317,2.94,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:41,2,318,2.65,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:41,2,319,3.34,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:42,2,320,2.6,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:42,2,321,3.12,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:43,2,322,3.08,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:43,2,323,3.09,0,14,0,0,0,0,0,False,14
2025-12-05 13:17:43,2,324,3.14,0,16,0,0,0,0,0,False,16
2025-12-05 13:17:44,2,325,3.21,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:44,2,326,3.06,0,8,0,0,0,0,0,False,8
2025-12-05 13:17:44,2,327,3.1,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:45,2,328,3.14,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:45,2,329,1.83,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:45,2,330,3.08,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:46,2,331,3.21,0,15,0,0,0,0,0,False,15
2025-12-05 13:17:46,2,332,3.07,0,15,0,0,0,0,0,False,15
2025-12-05 13:17:47,2,333,3.12,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:47,2,334,3.11,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:47,2,335,3.14,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:48,2,336,3.08,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:48,2,337,3.16,0,12,0,0,0,0,0,False,12
2025-12-05 13:17:48,2,338,3.16,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:49,2,339,3.05,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:49,2,340,3.26,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:49,2,341,3.08,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:50,2,342,3.26,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:50,2,343,3.11,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:50,2,344,3.16,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:51,2,345,3.15,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:51,2,346,3.11,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:51,2,347,3.03,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:52,2,348,2.95,0,10,0,0,0,0,0,False,10
2025-12-05 13:17:52,2,349,3.12,0,11,0,0,0,0,0,False,11
2025-12-05 13:17:52,2,350,3.29,1,12,0,0,0,0,0,False,13
2025-12-05 13:17:53,2,351,3.0,0,12,0,0,0,0,0,False,12
