timestamp,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-01 21:49:44,243,4.59,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:45,244,5.23,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:45,245,5.22,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:45,246,5.31,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:45,247,5.24,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:45,248,5.28,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:46,249,5.01,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:46,250,4.4,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:46,251,4.56,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:46,252,5.17,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:47,253,4.53,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:47,254,4.81,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:47,255,5.51,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:47,256,5.54,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:47,257,5.49,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:48,258,5.43,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:48,259,5.86,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:48,260,5.7,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:48,261,4.61,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:48,262,4.76,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:49,263,4.83,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:49,264,5.67,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:49,265,5.32,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:49,266,4.78,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:49,267,4.97,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:50,268,5.11,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:50,269,4.86,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:50,270,4.93,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:50,271,4.79,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:51,272,4.7,1,0,0,0,0,0,0,True,1
2025-12-01 21:49:51,273,4.92,1,0,0,0,0,0,0,True,1
